aqi,co,co_8hr,county,latitude,longitude,no,no2,nox,o3,o3_8hr,pm10,pm10_avg,pm2.5,pm2.5_avg,pollutant,publish_time,publishtime,site_name,siteid,sitename,so2,so2_avg,status,wind_direc,wind_speed
90,0.25,0.2,高雄市,22.733667,120.328289,0.6,10,11.2,7,15,40,44,25,26.7,細懸浮微粒,,2026/04/02 05:00:00,,53,楠梓,0.9,0,普通,25,1
105,0.36,0.4,高雄市,22.674861,120.292917,0.8,13,14.2,9,15,39,46,25,32.1,細懸浮微粒,,2026/04/02 05:00:00,,54,左營,1.1,0,對敏感族群不健康,17,1.3
105,0.41,0.4,高雄市,22.63390278,120.28676111,0.6,14,14.7,10,12,61,56,28,32,細懸浮微粒,,2026/04/02 05:00:00,,56,前金,0.8,0,對敏感族群不健康,8,1.4
104,0.37,0.4,高雄市,22.6044507,120.30833356,1.7,14,16.4,10,13,48,45,37,31.7,細懸浮微粒,,2026/04/02 05:00:00,,57,前鎮,0.9,1,對敏感族群不健康,11,1.3
103,0.35,0.3,高雄市,22.565833,120.337736,1.2,17,18.7,6,11,45,45,34,31.3,細懸浮微粒,,2026/04/02 05:00:00,,58,小港,0.9,2,對敏感族群不健康,80,0.9
86,0.28,0.3,屏東縣,22.673081,120.488033,0.5,8,9,11,14,35,39,22,25.4,細懸浮微粒,,2026/04/02 05:00:00,,59,屏東,1.4,1,普通,9,1.1
84,0.24,0.2,屏東縣,22.523108,120.561175,0.9,9,10.7,4,10,31,38,23,24.7,細懸浮微粒,,2026/04/02 05:00:00,,60,潮州,0.5,0,普通,18,0.4
51,0.24,0.2,屏東縣,21.958069,120.788928,0,1,1.5,57,55,15,16,6,8.6,臭氧八小時,,2026/04/02 05:00:00,,61,恆春,0.2,0,普通,41,8.9
46,0.23,0.2,臺東縣,22.755358,121.15045,0.5,1,2.3,48,50,12,15,5,7.9,,,2026/04/02 05:00:00,,62,臺東,0.9,0,良好,316,1.4
46,0.28,0.2,花蓮縣,23.971306,121.599769,0.4,2,2.9,40,50,18,18,9,6.8,,,2026/04/02 05:00:00,,63,花蓮,0.8,1,良好,321,0.6
64,0.2,0.2,臺北市,25.182722,121.529583,0.9,1,2,61,59,17,14,4,6,臭氧八小時,,2026/04/02 05:00:00,,64,陽明,0.9,0,普通,,
39,0.24,0.2,宜蘭縣,24.747917,121.746394,0.4,2,2.8,35,42,10,10,5,5.7,,,2026/04/02 05:00:00,,65,宜蘭,0.9,0,良好,293,1.6
45,0.28,0.2,宜蘭縣,24.632203,121.792928,0.5,4,4.6,39,49,15,13,8,7.9,,,2026/04/02 05:00:00,,66,冬山,1.3,0,良好,290,1.2
50,0.39,0.4,新北市,25.072611,121.493806,15.5,21,37.1,25,32,21,20,12,9.8,,,2026/04/02 05:00:00,,67,三重,1,1,良好,-,-
42,0.22,0.3,桃園市,24.953278,121.221667,0.9,6,7.8,53,45,16,17,7,8.2,,,2026/04/02 05:00:00,,68,中壢,1.2,0,良好,309,0.7
89,0.34,0.3,南投縣,23.756389,120.677306,3.4,13,16.8,0,4,33,35,24,26.2,細懸浮微粒,,2026/04/02 05:00:00,,69,竹山,1,1,普通,352,0.3
45,0.2,0.2,新北市,25.017,121.516306,0.9,5,6.8,55,49,12,14,4,6.4,,,2026/04/02 05:00:00,,70,永和,0.9,1,良好,91,1.5
101,0.35,0.4,高雄市,22.608711,120.312017,1.3,15,17,9,14,42,45,33,30.5,細懸浮微粒,,2026/04/02 05:00:00,,71,復興,1,0,對敏感族群不健康,114,0.8
76,0.27,0.3,南投縣,23.968842,120.967903,1.6,6,8.3,2,7,24,28,18,21.8,細懸浮微粒,,2026/04/02 05:00:00,,72,埔里,0.9,1,普通,61,0.4
74,,,連江縣,26.153736,119.952724,0.2,3,3.6,60,62,10,12,6,6.7,臭氧八小時,,2026/04/02 05:00:00,,75,馬祖,0.8,0,普通,327,0.5
49,0.3,0.2,金門縣,24.432133,118.312256,1,7,8.9,47,53,18,15,9,9.7,,,2026/04/02 05:00:00,,77,金門,0.9,0,良好,25,0.7
46,0.25,0.2,澎湖縣,23.569031,119.566158,0.5,2,3.1,56,50,18,17,11,9.6,,,2026/04/02 05:00:00,,78,馬公,0.6,0,良好,28,4.7
45,0.23,0.2,臺東縣,23.045083,121.161933,0.7,1,2.4,50,49,5,7,7,7.3,,,2026/04/02 05:00:00,,80,關山,0.7,0,良好,37,2.1
48,0.31,0.4,雲林縣,23.753506,120.251825,2.5,7,10.2,29,25,34,29,13,11.6,,,2026/04/02 05:00:00,,83,麥寮,2.3,2,良好,0,3.7
77,0.14,0.1,新北市,25.29681695,121.53656894,0,2,2.3,58,63,20,19,9,7.6,臭氧八小時,,2026/04/02 05:00:00,,84,富貴角,0.5,0,普通,106,6
44,0.23,0.3,彰化縣,23.85493056,120.26964167,2.3,4,6.8,41,33,25,26,10,10.9,,,2026/04/02 05:00:00,,85,大城,1.2,1,良好,59,3.9
48,0.33,0.4,臺中市,24.1589,120.6567111,2.2,13,15.5,10,19,21,20,12,11.9,,,2026/04/02 05:00:00,,88,臺灣大道,0.5,0,良好,322,0.6
59,0.35,0.3,彰化縣,23.9615945,120.5631893,1.3,15,17.1,7,15,19,22,14,15.5,細懸浮微粒,,2026/04/02 05:00:00,,139,員林,0.9,1,普通,314,1.2
130,0.63,0.6,臺南市,22.98522502,120.22216042,4.4,25,29.8,0,5,66,59,47,42.3,細懸浮微粒,,2026/04/02 05:00:00,,140,林森,2.1,1,對敏感族群不健康,71,0.7
64,0.2,0.2,南投縣,23.71867609,120.7944772,0.8,5,6,44,43,21,21,16,17.1,細懸浮微粒,,2026/04/02 05:00:00,,203,南投（鹿谷）,0.8,0,普通,181,0.3
73,0.33,0.2,屏東縣,22.35222,120.37722,0.3,12,12.9,13,35,50,30,30,20.5,細懸浮微粒,,2026/04/02 05:00:00,,204,屏東（琉球）,1.2,0,普通,71,0.4
43,0.22,0.2,新北市,24.94902778,121.38352778,0.5,8,8.9,45,46,11,12,6,7.1,,,2026/04/02 05:00:00,,311,新北（樹林）,0,0,良好,134,0.9
54,0.22,0.2,屏東縣,22.260899,120.651472,0,1,1.7,56,56,14,16,6,5.1,臭氧八小時,,2026/04/02 05:00:00,,313,屏東（枋山）,0,0,普通,90,6.6
33,0.22,0.2,基隆市,25.129167,121.760056,0.6,6,7.1,26,30,12,11,7,8.1,,,2026/04/02 06:00:00,,1,基隆,0.9,1,良好,320,0.4
45,0.24,0.2,新北市,25.06624,121.64081,1.5,19,21,14,27,19,13,11,8,,,2026/04/02 06:00:00,,2,汐止,1.6,1,良好,86,1.1
40,0.21,0.2,新北市,24.977222,121.537778,0.3,6,7.2,38,43,16,13,10,9.3,,,2026/04/02 06:00:00,,4,新店,0.6,0,良好,65,1.3
40,0.25,0.2,新北市,24.982528,121.451861,0.3,5,5.7,40,43,12,11,2,3.8,,,2026/04/02 06:00:00,,5,土城,0.7,0,良好,44,1.1
44,0.25,0.2,新北市,25.012972,121.458667,0.5,7,8.3,43,48,19,13,10,8.2,,,2026/04/02 06:00:00,,6,板橋,1.6,1,良好,110,1
61,0.18,0.2,新北市,25.037972,121.4325,0.2,5,5.7,56,58,19,19,9,7.9,臭氧八小時,,2026/04/02 06:00:00,,7,新莊,0.4,0,普通,63,3.3
43,0.27,0.2,新北市,25.06895,121.481028,0,8,8.8,46,46,19,15,6,8,,,2026/04/02 06:00:00,,8,菜寮,0.6,0,良好,106,2.5
50,0.22,0.2,新北市,25.07798949,121.36548982,1,7,8.6,47,54,17,14,8,7,,,2026/04/02 06:00:00,,9,林口,1,1,良好,67,0.3
37,0.22,0.2,新北市,25.1645,121.449239,0.1,5,5.6,37,40,14,14,10,7.9,,,2026/04/02 06:00:00,,10,淡水,1.2,1,良好,,
61,0.17,0.2,臺北市,25.10334003,121.51666356,0.4,3,4,57,58,20,14,8,6.7,臭氧八小時,,2026/04/02 06:00:00,,11,士林,1.6,1,普通,145,1.9
39,0.23,0.2,臺北市,25.062361,121.526528,0.4,9,9.5,43,42,17,17,8,9.4,,,2026/04/02 06:00:00,,12,中山,0.8,0,良好,124,2.1
45,0.23,0.2,臺北市,25.046503,121.507972,1,6,8,45,49,13,12,6,6.1,,,2026/04/02 06:00:00,,13,萬華,1,1,良好,89,2.3
49,0.17,0.2,臺北市,25.020608,121.529556,0.4,3,3.7,55,53,15,11,3,5.3,,,2026/04/02 06:00:00,,14,古亭,1.1,1,良好,75,1
35,0.22,0.2,臺北市,25.05,121.578611,0.9,11,12.3,31,38,18,16,8,8.4,,,2026/04/02 06:00:00,,15,松山,1.2,0,良好,59,0.9
45,0.4,0.4,臺北市,25.06331455,121.51342074,3.5,19,22.9,34,36,12,14,12,9.5,,,2026/04/02 06:00:00,,16,大同,1.2,1,良好,-,-
50,0.21,0.2,桃園市,24.9947107,121.30500531,0.9,6,7.8,52,54,13,11,11,4.4,,,2026/04/02 06:00:00,,17,桃園,1.2,1,良好,68,2.7
44,0.19,0.3,桃園市,25.06100357,121.20251473,0.5,8,9.4,53,47,19,14,9,8.1,,,2026/04/02 06:00:00,,18,大園,1.5,1,良好,91,4.7
48,0.16,0.2,桃園市,25.03556747,121.08283092,1.1,5,6.9,56,52,10,10,10,9.5,,,2026/04/02 06:00:00,,19,觀音,0.8,1,良好,90,4
51,0.24,0.2,桃園市,24.952786,121.203986,0.1,6,6.8,53,55,15,16,9,7.2,臭氧八小時,,2026/04/02 06:00:00,,20,平鎮,0.6,0,普通,78,2.2
44,0.23,0.2,桃園市,24.86400048,121.21645772,1,9,10.3,41,47,16,15,8,8.5,,,2026/04/02 06:00:00,,21,龍潭,1,0,良好,40,2
50,0.22,0.2,新竹縣,24.90009696,121.03886894,0,6,6.5,54,54,17,15,11,6.6,,,2026/04/02 06:00:00,,22,湖口,1.3,1,良好,51,3.7
36,0.27,0.2,新竹縣,24.74091408,121.08895493,0.7,6,7.3,35,39,10,9,7,5.4,,,2026/04/02 06:00:00,,23,竹東,1.3,1,良好,168,1.2
48,0.25,0.2,新竹市,24.8056356,120.97236752,0.6,8,9.6,47,52,14,12,8,5,,,2026/04/02 06:00:00,,24,新竹,1,1,良好,39,0.7
36,0.26,0.2,苗栗縣,24.69690679,120.89869286,0.8,11,11.9,38,39,15,13,7,8.2,,,2026/04/02 06:00:00,,25,頭份,1.5,1,良好,49,2
34,0.24,0.2,苗栗縣,24.56499183,120.82011468,1,7,8,36,37,8,8,4,5,,,2026/04/02 06:00:00,,26,苗栗,1.9,1,良好,10,1.2
22,0.27,0.2,苗栗縣,24.38248443,120.75956754,0.1,5,5.3,12,19,14,10,6,5.4,,,2026/04/02 06:00:00,,27,三義,0.4,1,良好,14,3
54,0.23,0.2,臺中市,24.25699731,120.74252414,0.6,8,9.1,13,25,14,17,13,13.7,細懸浮微粒,,2026/04/02 06:00:00,,28,豐原,1.2,1,普通,17,0.9
40,0.27,0.2,臺中市,24.225628,120.568794,0.9,9,10.6,23,21,13,16,9,10,,,2026/04/02 06:00:00,,29,沙鹿,1,0,良好,357,1.9
61,0.48,0.4,臺中市,24.09961111,120.67844444,2.4,20,23,1,6,25,25,16,16,細懸浮微粒,,2026/04/02 06:00:00,,30,大里,1.1,0,普通,244,1
52,0.28,0.3,臺中市,24.151958,120.641092,1.2,9,10.9,14,19,20,20,13,12.8,細懸浮微粒,,2026/04/02 06:00:00,,31,忠明,1.7,1,普通,323,0.7
38,0.28,0.3,臺中市,24.162197,120.616917,0.4,10,10.4,17,21,20,20,8,9.4,,,2026/04/02 06:00:00,,32,西屯,1,1,良好,46,1.7
35,0.28,0.3,彰化縣,24.066,120.541519,1.2,13,14.9,16,18,15,17,7,8.7,,,2026/04/02 06:00:00,,33,彰化,0.6,0,良好,16,1
30,0.27,0.3,彰化縣,24.131672,120.469061,0.7,6,7.4,38,30,16,12,9,7.5,,,2026/04/02 06:00:00,,34,線西,2.6,1,良好,38,2.1
52,0.39,0.4,彰化縣,23.925175,120.409653,0.6,8,8.8,33,24,16,22,10,13,細懸浮微粒,,2026/04/02 06:00:00,,35,二林,2.9,1,普通,25,2.1
78,0.43,0.4,南投縣,23.913,120.685306,7.3,11,18.8,0,6,30,30,23,22.3,細懸浮微粒,,2026/04/02 06:00:00,,36,南投,0.7,0,普通,35,0.6
80,0.35,0.4,雲林縣,23.711853,120.544994,0.9,15,16.4,7,9,29,38,12,23.1,細懸浮微粒,,2026/04/02 06:00:00,,37,斗六,1.4,1,普通,24,1
65,0.62,0.4,雲林縣,23.757547,120.348742,0.4,14,15.1,15,20,34,30,20,17.7,細懸浮微粒,,2026/04/02 06:00:00,,38,崙背,3,1,普通,42,1.4
69,0.61,0.4,嘉義縣,23.554839,120.345531,1.3,12,14.2,9,16,29,29,20,19.2,細懸浮微粒,,2026/04/02 06:00:00,,39,新港,1.8,1,普通,329,2.1
69,0.65,0.4,嘉義縣,23.46538,120.2478,1.2,13,14.8,8,15,33,30,22,19,細懸浮微粒,,2026/04/02 06:00:00,,40,朴子,2,1,普通,343,0.6
38,0.26,0.3,雲林縣,23.702175,120.19933333,0.5,4,5.2,47,35,23,23,7,7.8,,,2026/04/02 06:00:00,,41,臺西,1,1,良好,16,6.7
106,0.51,0.4,嘉義市,23.46477865,120.44125148,4.5,21,26.3,,5,49,50,26,32.7,細懸浮微粒,,2026/04/02 06:00:00,,42,嘉義,2.2,1,對敏感族群不健康,11,1.3
75,0.44,0.4,臺南市,23.305633,120.31725,2.7,17,19.8,6,10,35,37,18,21.2,細懸浮微粒,,2026/04/02 06:00:00,,43,新營,1.2,0,普通,7,2.5
91,0.52,0.5,臺南市,23.11337642,120.29740529,1.2,17,18.8,0,5,40,47,24,27.2,細懸浮微粒,,2026/04/02 06:00:00,,44,善化,0.8,0,普通,26,0.2
104,0.47,0.5,臺南市,23.048197,120.2175,1.8,19,21.7,0,6,47,48,32,31.8,細懸浮微粒,,2026/04/02 06:00:00,,45,安南,1.6,1,對敏感族群不健康,310,1.3
114,0.52,0.5,臺南市,22.98928311,120.21947897,1.6,23,25,2,4,61,61,37,35.7,細懸浮微粒,,2026/04/02 06:00:00,,46,臺南,1.2,0,對敏感族群不健康,349,0.8
69,0.28,0.2,高雄市,22.883583,120.530542,0.2,5,6,10,16,26,27,17,19,細懸浮微粒,,2026/04/02 06:00:00,,47,美濃,0.9,0,普通,6,0.6
104,0.3,0.3,高雄市,22.757506,120.305689,2.2,13,15.3,2,10,37,40,31,31.8,細懸浮微粒,,2026/04/02 06:00:00,,48,橋頭,0.6,0,對敏感族群不健康,22,1.4
103,0.32,0.3,高雄市,22.689056,120.332631,7.1,20,27.3,0,11,38,41,28,31.2,細懸浮微粒,,2026/04/02 06:00:00,,49,仁武,1.4,1,對敏感族群不健康,67,0.8
98,0.34,0.3,高雄市,22.628126,120.357422,0.8,13,14.1,11,11,42,43,30,29.8,細懸浮微粒,,2026/04/02 06:00:00,,50,鳳山,1.3,1,普通,148,0.3
109,0.3,0.2,高雄市,22.56413611,120.425311,0.9,10,11.3,8,12,45,48,35,33.8,細懸浮微粒,,2026/04/02 06:00:00,,51,大寮,2.4,1,對敏感族群不健康,10,0.4
85,0.28,0.2,高雄市,22.4795,120.41175,1,7,8.8,9,22,44,42,23,24.8,細懸浮微粒,,2026/04/02 06:00:00,,52,林園,4.3,2,普通,29,0.7
87,0.31,0.2,高雄市,22.733667,120.328289,1.2,12,13.9,5,12,27,41,21,25.5,細懸浮微粒,,2026/04/02 06:00:00,,53,楠梓,0.8,0,普通,44,0.8
100,0.31,0.3,高雄市,22.674861,120.292917,1.1,15,16.4,7,13,29,43,22,30.3,細懸浮微粒,,2026/04/02 06:00:00,,54,左營,0.9,0,普通,5,1.5
102,0.34,0.4,高雄市,22.63390278,120.28676111,0.2,12,12.5,11,10,37,53,27,30.8,細懸浮微粒,,2026/04/02 06:00:00,,56,前金,0.8,0,對敏感族群不健康,350,1.4
105,0.34,0.4,高雄市,22.6044507,120.30833356,2,14,16.4,12,13,50,46,33,32.1,細懸浮微粒,,2026/04/02 06:00:00,,57,前鎮,1,1,對敏感族群不健康,7,1.2
105,0.34,0.3,高雄市,22.565833,120.337736,1.8,17,19.7,7,10,51,46,34,32,細懸浮微粒,,2026/04/02 06:00:00,,58,小港,2,2,對敏感族群不健康,54,0.9
85,0.24,0.2,屏東縣,22.673081,120.488033,0.5,8,9,10,13,29,38,19,24.8,細懸浮微粒,,2026/04/02 06:00:00,,59,屏東,1,1,普通,11,1.8
82,0.26,0.2,屏東縣,22.523108,120.561175,0.8,9,10.5,3,9,40,37,24,23.9,細懸浮微粒,,2026/04/02 06:00:00,,60,潮州,0.3,0,普通,332,0.5
54,0.23,0.2,屏東縣,21.958069,120.788928,0,1,1.5,60,56,20,17,11,8.9,臭氧八小時,,2026/04/02 06:00:00,,61,恆春,0.5,0,普通,40,9.9
46,0.23,0.2,臺東縣,22.755358,121.15045,0.4,1,2.3,49,50,14,16,8,7.5,,,2026/04/02 06:00:00,,62,臺東,0.8,0,良好,314,1.4
45,0.3,0.2,花蓮縣,23.971306,121.599769,0.4,4,4.5,46,49,17,18,7,7,,,2026/04/02 06:00:00,,63,花蓮,1.1,1,良好,255,0.8
67,0.19,0.2,臺北市,25.182722,121.529583,0.7,0,1.6,60,60,19,15,3,5.5,臭氧八小時,,2026/04/02 06:00:00,,64,陽明,1,0,普通,,
38,0.26,0.2,宜蘭縣,24.747917,121.746394,0.5,2,3.4,36,41,13,10,4,5.5,,,2026/04/02 06:00:00,,65,宜蘭,1,0,良好,316,1.2
43,0.35,0.2,宜蘭縣,24.632203,121.792928,0.6,4,5.6,37,46,16,13,12,9,,,2026/04/02 06:00:00,,66,冬山,1.4,1,良好,266,1
51,0.44,0.4,新北市,25.072611,121.493806,10.1,22,32.8,31,32,19,19,11,10,二氧化氮,,2026/04/02 06:00:00,,67,三重,0.6,1,普通,-,-
44,0.32,0.3,桃園市,24.953278,121.221667,2.7,12,15.1,45,47,21,18,8,8.6,,,2026/04/02 06:00:00,,68,中壢,1.3,0,良好,324,0.7
87,0.36,0.3,南投縣,23.756389,120.677306,6.6,10,17.3,0,3,35,36,24,25.6,細懸浮微粒,,2026/04/02 06:00:00,,69,竹山,0.9,1,普通,228,0.7
46,0.23,0.2,新北市,25.017,121.516306,1.1,5,7.1,53,50,19,15,7,6.4,,,2026/04/02 06:00:00,,70,永和,0.7,1,良好,91,1.3
102,0.35,0.4,高雄市,22.608711,120.312017,1.7,15,17.6,11,13,45,45,29,30.8,細懸浮微粒,,2026/04/02 06:00:00,,71,復興,1,0,對敏感族群不健康,108,1
75,0.28,0.3,南投縣,23.968842,120.967903,1.6,7,9.2,2,5,17,26,20,21.2,細懸浮微粒,,2026/04/02 06:00:00,,72,埔里,0.9,1,普通,335,0.8
71,,,連江縣,26.153736,119.952724,0.2,3,4.1,55,61,11,11,9,6.6,臭氧八小時,,2026/04/02 06:00:00,,75,馬祖,0.9,0,普通,335,0.9
48,0.31,0.2,金門縣,24.432133,118.312256,1,8,9.8,44,52,21,16,13,10,,,2026/04/02 06:00:00,,77,金門,1,0,良好,83,1.4
47,0.25,0.2,澎湖縣,23.569031,119.566158,0.4,2,3.4,57,51,26,18,13,10.3,,,2026/04/02 06:00:00,,78,馬公,0.7,0,良好,29,4.6
45,0.23,0.2,臺東縣,23.045083,121.161933,0.7,2,2.8,51,49,9,6,6,6.9,,,2026/04/02 06:00:00,,80,關山,0.6,0,良好,28,1.5
48,0.25,0.3,雲林縣,23.753506,120.251825,1.7,5,7.1,42,28,28,29,8,11.2,,,2026/04/02 06:00:00,,83,麥寮,1.9,2,良好,356,2.7
74,0.14,0.1,新北市,25.29681695,121.53656894,0,1,1.9,59,62,21,20,11,8.2,臭氧八小時,,2026/04/02 06:00:00,,84,富貴角,0.4,0,普通,108,6.4
46,0.22,0.3,彰化縣,23.85493056,120.26964167,2.4,4,6.9,49,36,24,26,12,11.3,,,2026/04/02 06:00:00,,85,大城,0.8,1,良好,25,4.5
47,0.4,0.4,臺中市,24.1589,120.6567111,3.2,14,17.3,12,18,21,20,11,11.7,,,2026/04/02 06:00:00,,88,臺灣大道,0.4,0,良好,350,0.5
58,0.34,0.3,彰化縣,23.9615945,120.5631893,1.5,15,17.3,9,14,20,21,12,15.1,細懸浮微粒,,2026/04/02 06:00:00,,139,員林,1.1,1,普通,9,1
131,0.61,0.6,臺南市,22.98522502,120.22216042,3.8,22,26.5,0,4,53,58,40,42.5,細懸浮微粒,,2026/04/02 06:00:00,,140,林森,1.9,1,對敏感族群不健康,87,0.4
61,0.2,0.2,南投縣,23.71867609,120.7944772,1,5,6.1,44,44,19,21,15,16.1,細懸浮微粒,,2026/04/02 06:00:00,,203,南投（鹿谷）,1,0,普通,219,0.6
83,0.35,0.2,屏東縣,22.35222,120.37722,0.3,13,13.5,10,32,45,34,34,24.2,細懸浮微粒,,2026/04/02 06:00:00,,204,屏東（琉球）,1.1,0,普通,142,0.3
43,0.24,0.2,新北市,24.94902778,121.38352778,0.8,9,10,43,46,15,12,11,7.5,,,2026/04/02 06:00:00,,311,新北（樹林）,0,0,良好,136,1
54,0.22,0.2,屏東縣,22.260899,120.651472,0,1,1.6,56,56,11,15,6,5.2,臭氧八小時,,2026/04/02 06:00:00,,313,屏東（枋山）,0,0,普通,90,6.6
43,0.37,0.2,基隆市,25.129167,121.760056,3.8,18,22.3,17,27,18,13,9,8.3,,,2026/04/02 07:00:00,,1,基隆,0.9,1,良好,84,0.5
55,0.32,0.2,新北市,25.06624,121.64081,6.1,29,35.9,12,23,22,14,11,8.7,二氧化氮,,2026/04/02 07:00:00,,2,汐止,1.7,1,普通,109,1.4
38,0.28,0.2,新北市,24.977222,121.537778,1.4,14,16.1,36,41,21,14,9,9.4,,,2026/04/02 07:00:00,,4,新店,0.7,0,良好,121,1.3
39,0.31,0.2,新北市,24.982528,121.451861,0.7,9,10.6,35,42,15,11,3,3.3,,,2026/04/02 07:00:00,,5,土城,0.7,0,良好,40,1.6
44,0.3,0.2,新北市,25.012972,121.458667,1,11,12.6,45,48,21,14,12,8.6,,,2026/04/02 07:00:00,,6,板橋,1.9,1,良好,68,2.1
58,0.22,0.1,新北市,25.037972,121.4325,0.4,8,8.9,50,57,25,20,10,8.3,臭氧八小時,,2026/04/02 07:00:00,,7,新莊,0.5,0,普通,66,3.8
42,0.3,0.2,新北市,25.06895,121.481028,0.4,11,12.2,44,45,14,15,6,7.1,,,2026/04/02 07:00:00,,8,菜寮,0.8,0,良好,97,2.4
49,0.23,0.2,新北市,25.07798949,121.36548982,1.1,12,14,45,53,20,14,9,7.2,,,2026/04/02 07:00:00,,9,林口,1.1,1,良好,46,0.5
38,0.27,0.2,新北市,25.1645,121.449239,1,12,13.2,38,41,21,15,11,8.4,,,2026/04/02 07:00:00,,10,淡水,2.1,1,良好,,
61,0.21,0.1,臺北市,25.10334003,121.51666356,0.6,5,5.8,55,58,20,15,8,6.8,臭氧八小時,,2026/04/02 07:00:00,,11,士林,1.8,1,普通,145,1.8
48,0.36,0.2,臺北市,25.062361,121.526528,1.9,20,22.4,33,40,21,18,10,9.5,,,2026/04/02 07:00:00,,12,中山,0.8,0,良好,103,1.9
45,0.25,0.2,臺北市,25.046503,121.507972,1.7,11,13.5,41,49,18,13,10,6.7,,,2026/04/02 07:00:00,,13,萬華,1.2,1,良好,93,2
49,0.2,0.1,臺北市,25.020608,121.529556,0.6,5,6,50,53,19,12,6,5,,,2026/04/02 07:00:00,,14,古亭,1.1,1,良好,329,0.6
50,0.3,0.2,臺北市,25.05,121.578611,2.1,21,23.6,25,36,26,18,16,9,,,2026/04/02 07:00:00,,15,松山,1.6,0,良好,60,1.3
56,0.48,0.3,臺北市,25.06331455,121.51342074,10.4,30,41,25,35,18,14,10,9.5,二氧化氮,,2026/04/02 07:00:00,,16,大同,1.4,1,普通,-,-
50,0.26,0.2,桃園市,24.9947107,121.30500531,1.2,9,10.9,48,54,11,10,8,5.3,,,2026/04/02 07:00:00,,17,桃園,1.2,1,良好,76,3
44,0.21,0.2,桃園市,25.06100357,121.20251473,0.9,11,12.3,49,48,21,16,10,8.3,,,2026/04/02 07:00:00,,18,大園,1.3,1,良好,92,4.6
49,0.18,0.2,桃園市,25.03556747,121.08283092,1.5,7,9,53,53,17,10,9,8.7,,,2026/04/02 07:00:00,,19,觀音,0.9,1,良好,93,4.3
50,0.31,0.2,桃園市,24.952786,121.203986,0.4,10,11,48,54,15,16,10,7.3,,,2026/04/02 07:00:00,,20,平鎮,0.7,0,良好,79,2.2
43,0.28,0.2,桃園市,24.86400048,121.21645772,1.8,14,16,36,46,18,16,9,8.4,,,2026/04/02 07:00:00,,21,龍潭,1,0,良好,62,3.3
50,0.25,0.2,新竹縣,24.90009696,121.03886894,0.2,8,9.1,51,54,17,15,8,6.9,,,2026/04/02 07:00:00,,22,湖口,1.4,1,良好,39,3.4
35,0.34,0.2,新竹縣,24.74091408,121.08895493,1.1,9,10.4,27,38,17,11,9,6.2,,,2026/04/02 07:00:00,,23,竹東,1.8,1,良好,149,1.5
46,0.32,0.2,新竹市,24.8056356,120.97236752,1.1,17,18.4,36,50,13,12,6,5.5,,,2026/04/02 07:00:00,,24,新竹,1.2,1,良好,59,1.1
40,0.28,0.2,苗栗縣,24.69690679,120.89869286,1.4,17,18.5,32,39,14,14,9,8.2,,,2026/04/02 07:00:00,,25,頭份,1.6,1,良好,69,2.4
34,0.3,0.2,苗栗縣,24.56499183,120.82011468,1.2,9,10.5,29,37,11,8,5,5.3,,,2026/04/02 07:00:00,,26,苗栗,1.7,1,良好,128,0.7
21,0.27,0.2,苗栗縣,24.38248443,120.75956754,0.5,5,6.1,14,18,12,10,5,5.3,,,2026/04/02 07:00:00,,27,三義,0.6,1,良好,12,2.9
53,0.26,0.2,臺中市,24.25699731,120.74252414,2.4,12,14.4,14,21,17,17,12,13.1,細懸浮微粒,,2026/04/02 07:00:00,,28,豐原,1.3,1,普通,83,2.6
40,0.32,0.2,臺中市,24.225628,120.568794,1.5,12,13.7,22,21,18,16,8,9.9,,,2026/04/02 07:00:00,,29,沙鹿,1,0,良好,29,1.7
61,0.49,0.4,臺中市,24.09961111,120.67844444,10.1,19,29.8,1,6,25,25,17,16.2,細懸浮微粒,,2026/04/02 07:00:00,,30,大里,1.2,0,普通,269,1.1
50,0.32,0.3,臺中市,24.151958,120.641092,2.5,14,16.5,11,17,19,19,10,12.3,,,2026/04/02 07:00:00,,31,忠明,1.7,1,良好,47,0.6
36,0.35,0.3,臺中市,24.162197,120.616917,3.4,15,18.8,11,18,22,20,7,8.8,,,2026/04/02 07:00:00,,32,西屯,1.4,1,良好,65,1.7
40,0.35,0.3,彰化縣,24.066,120.541519,3,17,20.5,15,16,19,18,12,9.1,,,2026/04/02 07:00:00,,33,彰化,0.7,0,良好,14,1.3
31,0.27,0.2,彰化縣,24.131672,120.469061,1,10,11,34,31,13,12,9,7.8,,,2026/04/02 07:00:00,,34,線西,2.7,1,良好,35,3.4
48,0.3,0.4,彰化縣,23.925175,120.409653,0.7,5,6,32,24,23,22,9,11.8,,,2026/04/02 07:00:00,,35,二林,2,1,良好,35,2.7
78,0.46,0.4,南投縣,23.913,120.685306,15.4,9,25.2,1,4,31,29,23,22.3,細懸浮微粒,,2026/04/02 07:00:00,,36,南投,0.7,0,普通,144,1.4
75,0.36,0.4,雲林縣,23.711853,120.544994,3,15,18.6,7,8,29,36,16,21.2,細懸浮微粒,,2026/04/02 07:00:00,,37,斗六,1.5,1,普通,12,0.4
65,0.51,0.5,雲林縣,23.757547,120.348742,0.6,11,12.2,22,19,25,29,16,17.6,細懸浮微粒,,2026/04/02 07:00:00,,38,崙背,2.7,2,普通,48,1.3
